matrix_name,matrix_size,nnz,solver,tolerance,max_iters,rhs,precision,prec,prec_kv,prec_label,construction_time,is_converged,iters,true_relres_2,final_relres_2,final_relerr_2,final_relerr_A,solve_time,solve_status,condition_number
HB/bcsstk02,66,4356,pcg,1e-12,132,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001145,1,76.0,7.125208589571889e-13,7.12309224027552e-13,8.96898323404022e-14,4.73932836023454e-13,0.0003821666666666,reached_tol,12900.1652428089
HB/bcsstk03,112,640,pcg,1e-12,224,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001195,1,202.0,9.9527434754689e-14,9.9318970422692e-14,5.96732819983654e-11,9.10281205237506e-13,0.0005849166666666,reached_tol,9495613.58044855
HB/bcsstk04,132,3648,pcg,1e-12,264,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001267083333333,1,92.0,4.82399657288414e-13,4.82380251511977e-13,1.73042250596805e-11,7.93570426797617e-13,0.000471125,reached_tol,5609375.60457121
HB/bcsstk05,153,2423,pcg,1e-12,306,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001050833333333,1,150.0,8.58269564684214e-13,8.59406221762237e-13,4.24061151480785e-13,9.62091848816271e-13,0.0006545416666666,reached_tol,35319.3769770374
HB/bcsstk06,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",9.8875e-05,1,485.0,8.57990823145817e-13,8.58049914436595e-13,1.45112647690774e-09,5.48444984753579e-12,0.00526125,reached_tol,12247856.5708119
HB/bcsstk07,420,7860,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001441666666666,1,485.0,8.57990823145817e-13,8.58049914436595e-13,1.45112647690774e-09,5.48444984753579e-12,0.0053529166666666,reached_tol,12162071.1985632
HB/bcsstk08,1074,12960,pcg,1e-12,2148,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001220416666666,1,198.0,5.78350090724698e-13,5.78508931849742e-13,8.5684440114613e-10,1.08338832143729e-11,0.0051429583333333,reached_tol,47262063.1979324
HB/bcsstk09,1083,18437,pcg,1e-12,2166,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001105,1,320.0,9.20158247941564e-13,9.20272579241793e-13,7.27620056444206e-12,1.58583629041122e-12,0.0089536666666666,reached_tol,31017.3696259967
HB/bcsstk10,1086,22070,pcg,1e-12,2172,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001550833333333,1,753.0,8.851071074577599e-13,8.85142842319819e-13,8.19511864612611e-10,1.53797068249466e-11,0.0233674166666667,reached_tol,1318823.90298071
HB/bcsstk11,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001492916666666,0,2946.0,1.57974151356754e-08,1.57974149115763e-08,0.0047547549152565,1.66768800012637e-06,0.130321666666667,max_iterations,525024386.196771
HB/bcsstk12,1473,34241,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000166,0,2946.0,1.57974151356754e-08,1.57974149115763e-08,0.0047547549152565,1.66768800012637e-06,0.128470291666667,max_iterations,525024387.58949
HB/bcsstk13,2003,83883,pcg,1e-12,4006,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000213,1,1500.0,8.360764914532399e-13,8.32377122116905e-13,3.4641519414832803e-09,3.3876592007866097e-12,0.104072,reached_tol,45677053335.9629
HB/bcsstk14,1806,63454,pcg,1e-12,3612,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002142916666666,1,499.0,9.95900880119625e-13,9.95872198351376e-13,2.3413196135172804e-09,1.3217841518171098e-11,0.030602625,reached_tol,13100409789.5233
HB/bcsstk15,3948,117816,pcg,1e-12,7896,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000407,1,670.0,9.4507109190274e-13,9.44958122555265e-13,5.64055082162891e-10,4.59475341496744e-12,0.0805717083333333,reached_tol,7966070845.88229
HB/bcsstk16,4884,290378,pcg,1e-12,9768,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0005542083333333,1,256.0,8.5243723847655e-13,8.5236996529163e-13,1.73825960677316e-12,1.15742840999261e-12,0.0541784583333333,reached_tol,7008379365.76916
HB/bcsstk17,10974,428650,pcg,1e-12,21948,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0008847083333333,1,3142.0,8.8825478546797e-13,8.884671267177019e-13,1.23071300896584e-10,8.031336936077009e-12,1.09465858333333,reached_tol,19534121273.7795
HB/bcsstk18,11948,149090,pcg,1e-12,23896,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0005159166666666,1,1709.0,9.40716886529889e-13,9.40743964503225e-13,1.27087161550646e-07,3.1655155772289e-11,0.413820791666667,reached_tol,648596439897.997
HB/bcsstk19,817,6853,pcg,1e-12,1634,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001109583333333,0,1634.0,1.11620020552469e-08,1.11620018884343e-08,0.496079968235486,7.25534469679046e-06,0.025596875,max_iterations,281349111943.787
HB/bcsstk20,485,3135,pcg,1e-12,970,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001145,0,970.0,1.20628180667033e-07,1.20628181604192e-07,0.627193998316216,7.54732278151068e-06,0.0085250833333333,max_iterations,7483377362392.46
HB/bcsstk21,3600,26600,pcg,1e-12,7200,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001670833333333,1,604.0,8.49622452167409e-13,8.4969635056995e-13,2.73203515965623e-10,2.69547272370144e-12,0.0433030416666667,reached_tol,44970623.0838047
HB/bcsstk22,138,696,pcg,1e-12,276,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001072083333333,1,136.0,5.6183635817558e-13,5.61839676358173e-13,5.36583480262457e-12,9.99427532468102e-13,0.0004677083333333,reached_tol,166809.080813209
HB/bcsstk23,3134,45178,pcg,1e-12,6268,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00022,1,6263.0,8.14594016425356e-13,8.14366980102747e-13,1.40049791408193e-07,2.15543351070649e-11,0.440838125,reached_tol,6935671021943.29
HB/bcsstk24,3562,159910,pcg,1e-12,7124,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0004072083333333,0,7124.0,2.39927255380643e-10,2.39927438885751e-10,0.0007021342533375,4.19617898658454e-08,0.90605,max_iterations,637380867547.079
HB/bcsstk25,15439,252241,pcg,1e-12,30878,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0007506666666666,1,16199.0,8.867512722781799e-13,8.892632331387089e-13,1.01730696829457e-06,2.8747026353782e-10,5.30474525,reached_tol,12824709378641.3
HB/bcsstk26,1922,30336,pcg,1e-12,3844,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00016825,1,2394.0,8.8823797333347e-13,8.87794646601891e-13,7.99258629725416e-09,2.6103399870378097e-11,0.117233291666667,reached_tol,439058176.536155
HB/bcsstk27,1224,56126,pcg,1e-12,2448,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001618333333333,1,284.0,9.53205198332481e-13,9.52750211545264e-13,1.20271402097665e-11,1.3796515183318698e-12,0.015009875,reached_tol,77097.4765803986
HB/bcsstk28,4410,219024,pcg,1e-12,8820,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00048325,1,4983.0,9.69245335817208e-13,9.56865775342356e-13,5.6813883553316287e-11,9.55905388063888e-12,0.74791875,reached_tol,6275235627.48691
Boeing/bcsstk34,588,21418,pcg,1e-12,1176,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000131,1,193.0,7.2322923497137e-13,7.23551189364689e-13,1.3975982723684e-11,2.3337127895992597e-12,0.0036070416666666,reached_tol,50899.5348799233
Boeing/bcsstk36,23052,1143140,pcg,1e-12,46104,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0022507083333333,0,46104.0,1.96835809828997e-09,1.96835793257836e-09,0.0066856664792901,3.73833489898931e-07,34.3918521666667,max_iterations,1421259915008.75
Boeing/bcsstk38,8032,355460,pcg,1e-12,16064,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00072625,1,9849.0,8.80783126483681e-13,8.80951117479944e-13,9.43028927083318e-05,5.793582708609261e-09,2.40342141666667,reached_tol,6.34310280145563e+16
HB/bcsstm07,420,7252,pcg,1e-12,840,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001160416666666,1,71.0,7.929339740478349e-13,7.93162987845636e-13,5.71144287054932e-12,7.46202598866871e-13,0.0008734583333333,reached_tol,13289.6171733045
HB/bcsstm12,1473,19659,pcg,1e-12,2946,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00015275,1,518.0,9.97435621160445e-13,9.97069036887281e-13,8.95188574667006e-10,1.0717176710922e-11,0.0203098333333333,reached_tol,888455.263455732
GHS_indef/bloweybq,10001,49999,pcg,1e-12,20002,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000351125,0,20002.0,1.18125519100612e-09,1.1812556761756902e-09,0.992194898144723,6.48544170186646e-06,5.47694291666667,max_iterations,4.17341607165e+18
Pothen/bodyy4,17546,121550,pcg,1e-12,35092,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,1016.77810991754
Pothen/bodyy5,18589,128853,pcg,1e-12,37178,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,9975.20318548551
Pothen/bodyy6,19366,134208,pcg,1e-12,38732,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,97989.1204252334
Lourakis/bundle1,10581,770811,pcg,1e-12,21162,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0016914583333333,1,66.0,8.30081229433731e-13,8.30197903424706e-13,7.31904111308345e-12,3.0486538627253297e-12,0.0438062083333333,reached_tol,13305.5359927494
TKK/cbuckle,13681,676515,pcg,1e-12,27362,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0012095416666666,1,1193.0,9.77905162808677e-13,9.78323513017393e-13,2.08848540201576e-09,6.2180837997868195e-12,0.611335875,reached_tol,80855707.0688128
Boeing/crystm01,4875,105339,pcg,1e-12,9750,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000291625,1,28.0,6.44706370980326e-13,6.447224912765069e-13,8.08156553162517e-12,1.68345981772483e-12,0.004035875,reached_tol,421.171399508223
Boeing/crystm02,13965,322905,pcg,1e-12,27930,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0007113333333333,1,26.0,7.76409894971799e-13,7.764127905719759e-13,1.0016876163759299e-11,1.76813331900002e-12,0.0091167083333333,reached_tol,448.911651855822
Boeing/crystm03,24696,583770,pcg,1e-12,49392,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0013052916666666,1,24.0,7.673054299054959e-13,7.67304551308198e-13,1.04088898594991e-11,1.7509614552280998e-12,0.0340580416666667,reached_tol,467.756327365152
GHS_psdef/cvxbqp1,50000,349968,pcg,1e-12,100000,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0017420416666666,1,129.0,9.68980074126282e-13,9.68982195635286e-13,2.8720384716997903e-09,1.4610368840187e-11,0.116735291666667,reached_tol,9373057.75524576
FIDAP/ex10,2410,54840,pcg,1e-12,4820,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001923333333333,0,4820.0,5.67821485411912e-08,5.67821500413403e-08,0.158137227710169,4.68139500806706e-05,0.244770125,max_iterations,2056900587116.03
FIDAP/ex10hs,2548,57308,pcg,1e-12,5096,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002062916666666,0,5096.0,4.04322792239385e-08,4.04322785972682e-08,0.120353406424056,3.2129346519694e-05,0.331686291666667,max_iterations,1269503477666.13
FIDAP/ex13,2568,75628,pcg,1e-12,5136,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.000317,0,5136.0,2.07715357015916e-08,2.07715357787618e-08,1.02529909764341,4.75823296177696e-06,0.434838375,max_iterations,4009583642177200.0
FIDAP/ex15,6867,98671,pcg,1e-12,13734,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00030875,1,498.0,8.08316798784278e-13,8.08395223241831e-13,0.0004415111056463,7.378022996062061e-09,0.07602225,reached_tol,14326420467489.8
FIDAP/ex3,1821,52685,pcg,1e-12,3642,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001994583333333,0,3642.0,3.04230160571839e-08,3.04230156652745e-08,0.109941581152333,1.89768459985674e-05,0.19263825,max_iterations,61136155217.2379
FIDAP/ex33,1733,22189,pcg,1e-12,3466,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001519583333333,1,859.0,8.83897622781498e-13,8.83781654693903e-13,2.59047292484197e-05,4.35392430753591e-09,0.0351092916666667,reached_tol,12008117207541.5
FIDAP/ex5,27,279,pcg,1e-12,54,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",8.80833333333333e-05,0,54.0,1.54436925359297,1.54436925368811,0.200446022744516,0.224306383230471,0.00011075,max_iterations,132277836.528642
FIDAP/ex9,3363,99471,pcg,1e-12,6726,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0002264583333333,0,6726.0,2.0866033999908e-10,2.08660254910934e-10,0.0048285947187607,2.78457374881661e-07,0.660064416666667,max_iterations,40810936828233.9
Norris/fv1,9604,85264,pcg,1e-12,19208,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,12.7612005833555
Norris/fv2,9801,87025,pcg,1e-12,19602,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,12.763552592883
Norris/fv3,9801,87025,pcg,1e-12,19602,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0004065416666666,1,1.0,1.08735992655544e-14,1.08883160284485e-14,1.606721777609e-14,1.17676089949929e-14,0.000416125,reached_tol,4420.45536720501
HB/gr_30_30,900,7744,pcg,1e-12,1800,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_factorization_breakdown,377.233354108105
GHS_psdef/gridgena,48962,512084,pcg,1e-12,97924,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.001244375,1,4646.0,2.38835947577698e-10,9.9059779219141e-13,4.73892433685744e-13,9.79682861798931e-13,4.08441695833333,reached_tol,568488.052246905
Oberwolfach/gyro,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.002171,1,12148.0,9.99596544953242e-13,9.99221714560375e-13,1.7468306113738e-09,1.5100966629526894e-11,8.45937691666667,reached_tol,3487732786.23306
Oberwolfach/gyro_k,17361,1021159,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.00229,1,12148.0,9.99596544953242e-13,9.99221714560375e-13,1.7468306113738e-09,1.5100966629526894e-11,8.672292,reached_tol,4437059289.93895
Oberwolfach/gyro_m,17361,340431,pcg,1e-12,34722,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0008632916666666,1,23026.0,8.58159988530618e-13,8.58159799477573e-13,3.32678374390344e-10,1.07799766715123e-11,9.09068808333333,reached_tol,11239593.4318719
GHS_psdef/jnlbrng1,40000,199200,pcg,1e-12,80000,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,187.156447606324
HB/lund_a,147,2449,pcg,1e-12,294,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",0.0001135416666666,1,108.0,4.36079358243709e-13,4.36148326226713e-13,1.98170198296927e-11,8.98044634964937e-13,0.00049725,reached_tol,5442963.43505828
HB/lund_b,147,2441,pcg,1e-12,294,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",9.80833333333333e-05,1,91.0,8.714733526327799e-13,8.7152698158917e-13,1.33873284900176e-10,3.49803328212816e-12,0.0004144583333333,reached_tol,60317.4724966787
Pothen/mesh1e1,48,306,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,7.24766700838052
Pothen/mesh1em1,48,306,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,34.0191489906441
Pothen/mesh1em6,48,306,pcg,1e-12,96,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,9.30262784554748
Pothen/mesh2e1,306,2018,pcg,1e-12,612,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,424.327711284332
Pothen/mesh2em5,306,2018,pcg,1e-12,612,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,292.648843464098
Pothen/mesh3e1,289,1377,pcg,1e-12,578,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,9.00000000000001
Pothen/mesh3em5,289,1377,pcg,1e-12,578,ones,double,ic,"ictype=ict,droptol=1e-1,michol=on,diagcomp=max(sum(abs(A),2)./diag(A))-2","ic (ICT, droptol=1e-1, michol=on, diagcomp=max(sum(abs(A),2)./diag(A))-2)",-1.0,0,,,,,,-1.0,prec_unknown,5.00000400000001
